,Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
5057,32,Non-binary,High School,Widowed,100227.0,707.0,21858.0,Auto,Self-employed,15,Good,0.4369887039602224,33999.0,1.0,Bakerhaven,UT,Libyan Arab Jamahiriya,2.0,2,Low
5058,29,Female,Master's,Divorced,31844.0,724.0,27715.0,Personal,Employed,1,Fair,0.4750670631419659,92747.0,1.0,Lake Kathrynville,WV,Senegal,1.0,1,Low
5059,43,Non-binary,High School,Widowed,53831.0,762.0,37475.0,Business,Self-employed,10,Excellent,0.3650457424384994,96524.0,0.0,Brownfort,TX,Faroe Islands,0.0,1,Medium
5060,50,Male,High School,Divorced,58805.0,695.0,6411.0,Home,Employed,15,Poor,0.5257100186268079,87887.0,0.0,Lindsayfurt,MS,Algeria,4.0,0,Low
5062,45,Non-binary,Master's,Widowed,113740.0,666.0,37601.0,Personal,Employed,2,Poor,0.3450350260741015,95202.0,1.0,Boydborough,AS,Greenland,2.0,1,Low
5066,27,Female,PhD,Divorced,115906.0,773.0,21189.0,Auto,Self-employed,1,Excellent,0.2562447915684086,20806.0,1.0,West Joseph,IA,Botswana,1.0,0,Medium
5067,65,Male,PhD,Widowed,74017.0,779.0,8500.0,Business,Unemployed,2,Good,0.5558809988323032,237616.0,2.0,Mckenzieville,MT,China,4.0,0,Low
5068,61,Non-binary,Bachelor's,Married,70907.0,655.0,47020.0,Home,Unemployed,13,Excellent,0.2923982702003567,75841.0,4.0,New Paul,OR,Reunion,1.0,2,Low
5069,27,Non-binary,High School,Divorced,28195.0,712.0,42212.0,Business,Unemployed,11,Poor,0.1576211434187834,26200.0,3.0,North Joeshire,MA,British Indian Ocean Territory (Chagos Archipelago),1.0,0,Low
5072,19,Female,Master's,Married,74933.0,711.0,14319.0,Business,Self-employed,8,Excellent,0.2450866264696648,29044.0,4.0,Lake Ashley,WA,Panama,1.0,1,Low
5073,51,Female,Master's,Single,21287.0,676.0,28354.0,Auto,Employed,16,Poor,0.2042688157735882,50379.0,1.0,South Jamesshire,UT,Hungary,3.0,1,Medium
5074,35,Female,High School,Widowed,41291.0,645.0,35429.0,Home,Unemployed,8,Excellent,0.3248930166023233,66197.0,2.0,South Christian,MH,Sri Lanka,3.0,1,Low
5075,32,Non-binary,High School,Divorced,112211.0,696.0,8500.0,Business,Employed,4,Excellent,0.3955337562904963,109557.0,4.0,West Nicole,OK,Uganda,0.0,0,Low
5076,54,Male,High School,Married,31357.0,659.0,14147.0,Business,Self-employed,4,Excellent,0.162903408508173,130225.0,4.0,Matthewberg,RI,Croatia,2.0,0,Medium
5077,42,Non-binary,Bachelor's,Widowed,62996.0,609.0,16708.0,Auto,Self-employed,1,Fair,0.4284582584244754,132218.0,0.0,Christianbury,VT,Poland,2.0,1,High
5078,51,Female,Bachelor's,Married,61970.0,776.0,6790.0,Personal,Unemployed,8,Good,0.5029016269981341,289906.0,0.0,Hernandezshire,VA,Albania,1.0,2,Medium
5079,63,Non-binary,Master's,Divorced,97237.0,636.0,46809.0,Home,Self-employed,5,Excellent,0.4572605217213672,188607.0,4.0,Port Monicastad,OR,China,0.0,1,Medium
5083,55,Male,Master's,Widowed,83960.0,622.0,36522.0,Business,Self-employed,11,Excellent,0.2767853274474681,130539.0,0.0,East Joshua,NM,Martinique,1.0,0,Low
5084,44,Male,High School,Single,25267.0,759.0,34310.0,Personal,Unemployed,16,Excellent,0.4086763172871076,116602.0,0.0,East Jerryfort,NJ,Monaco,0.0,1,Low
5086,52,Female,PhD,Divorced,54354.0,698.0,40281.0,Personal,Self-employed,0,Excellent,0.1258794265155064,56243.0,0.0,Lake Christopher,HI,Cyprus,4.0,0,Low
5088,25,Female,PhD,Divorced,77805.0,628.0,45270.0,Business,Self-employed,6,Fair,0.2516746179904869,28786.0,2.0,Douglasborough,HI,Kyrgyz Republic,4.0,1,Low
5089,20,Non-binary,Bachelor's,Single,70469.0,766.0,34621.0,Home,Unemployed,6,Poor,0.5000241965918516,207073.0,1.0,Stevensonfort,MO,Seychelles,1.0,0,High
5090,58,Female,High School,Divorced,32863.0,757.0,41300.0,Business,Self-employed,1,Fair,0.3950209251257331,72517.0,4.0,Flowersfort,LA,Greece,2.0,0,Medium
5091,24,Female,Master's,Single,52827.0,775.0,42631.0,Personal,Unemployed,15,Excellent,0.1836517065943921,27385.0,4.0,East Suzannefort,AL,Dominica,3.0,2,High
5093,65,Female,Master's,Divorced,53756.0,621.0,9973.0,Auto,Self-employed,17,Good,0.1907837581786895,140940.0,1.0,North Seanfort,GU,French Guiana,1.0,1,Medium
5094,67,Non-binary,Bachelor's,Divorced,27159.0,724.0,15914.0,Business,Unemployed,3,Excellent,0.5303204173207905,61181.0,0.0,East Oliviaburgh,AK,Jamaica,0.0,2,Low
5097,44,Non-binary,PhD,Widowed,112477.0,684.0,9457.0,Personal,Employed,12,Fair,0.1453704711280989,103709.0,0.0,Port Lisa,IN,Tajikistan,4.0,1,High
5098,46,Non-binary,Master's,Widowed,91153.0,637.0,21825.0,Business,Unemployed,5,Excellent,0.1837813869778815,177338.0,3.0,Kaylaville,OR,Italy,3.0,1,Low
5100,31,Male,PhD,Married,98619.0,786.0,11766.0,Home,Unemployed,5,Fair,0.1397674631727869,58544.0,0.0,South Glennstad,IA,Malta,2.0,0,Medium
5103,58,Female,High School,Married,102055.0,640.0,17556.0,Home,Employed,4,Fair,0.3703381186104437,57066.0,4.0,South Michaelabury,LA,France,3.0,1,Low
5105,21,Male,PhD,Widowed,40698.0,704.0,13616.0,Business,Employed,10,Excellent,0.1819916863407978,103913.0,2.0,Lake Kaylaton,SC,Afghanistan,0.0,0,Medium
5106,29,Female,PhD,Divorced,90994.0,733.0,30575.0,Auto,Self-employed,3,Poor,0.2486534352401518,176470.0,0.0,North Carlos,NH,Heard Island and McDonald Islands,1.0,0,Low
5108,46,Male,PhD,Widowed,35793.0,753.0,25804.0,Personal,Unemployed,11,Excellent,0.2318001681317148,180326.0,2.0,Ruthmouth,CT,Kenya,2.0,1,Medium
5109,41,Female,Bachelor's,Divorced,92920.0,653.0,35642.0,Auto,Unemployed,12,Poor,0.5420344186618029,227549.0,0.0,Dillonshire,MH,Bulgaria,4.0,2,Medium
5110,20,Male,PhD,Widowed,42769.0,658.0,39048.0,Business,Employed,9,Good,0.5885211182598404,78194.0,0.0,West Miguelside,MT,Ethiopia,0.0,2,Low
5114,28,Non-binary,Bachelor's,Divorced,55763.0,616.0,14617.0,Home,Unemployed,9,Good,0.300515600932986,96674.0,0.0,West Sean,PA,United Kingdom,0.0,1,Medium
5116,49,Non-binary,PhD,Married,63908.0,732.0,17930.0,Auto,Unemployed,4,Excellent,0.1113048342409487,63054.0,2.0,West Kyle,AL,Bermuda,0.0,0,Low
5117,54,Female,PhD,Single,24073.0,659.0,12338.0,Business,Unemployed,18,Excellent,0.4418805202832103,42831.0,2.0,East Nicoleborough,ND,Kiribati,0.0,0,Low
5120,26,Non-binary,Bachelor's,Divorced,102537.0,744.0,36614.0,Auto,Unemployed,2,Fair,0.1155954249910939,110458.0,3.0,North Vickiechester,RI,Saint Pierre and Miquelon,0.0,0,Medium
5121,29,Male,PhD,Widowed,62464.0,732.0,42258.0,Home,Unemployed,9,Poor,0.1933565992280966,51960.0,3.0,Danielmouth,VA,Anguilla,2.0,2,Medium
5123,34,Non-binary,PhD,Divorced,107893.0,748.0,35977.0,Auto,Unemployed,5,Excellent,0.5996737957869442,233874.0,0.0,Hannahberg,AK,Maldives,3.0,0,Medium
5124,52,Female,PhD,Divorced,55297.0,706.0,20336.0,Home,Unemployed,9,Poor,0.4907833795134464,221561.0,3.0,Tonyburgh,MN,South Georgia and the South Sandwich Islands,2.0,0,Low
5128,48,Male,Master's,Single,50956.0,665.0,42987.0,Home,Employed,11,Fair,0.4697825163247272,297747.0,2.0,Wilsonland,IA,Georgia,4.0,0,High
5129,18,Female,High School,Widowed,74716.0,607.0,40179.0,Business,Self-employed,17,Poor,0.5865484838117238,63995.0,1.0,Lake Curtis,DC,Guam,3.0,2,Medium
5130,28,Female,PhD,Divorced,106364.0,761.0,48271.0,Business,Employed,12,Good,0.414278071356768,126917.0,1.0,Olsonfurt,MA,Saint Pierre and Miquelon,3.0,0,Medium
5131,61,Male,High School,Widowed,52333.0,651.0,5063.0,Home,Employed,2,Fair,0.186475925464397,219479.0,2.0,West Amandaberg,NE,Bahamas,1.0,2,Low
5136,69,Non-binary,PhD,Single,101397.0,782.0,5796.0,Home,Unemployed,18,Good,0.4859780367870331,79903.0,1.0,South Maria,NE,South Georgia and the South Sandwich Islands,0.0,0,Low
5141,52,Non-binary,Bachelor's,Divorced,114977.0,690.0,13387.0,Business,Self-employed,8,Poor,0.4236357011296739,22313.0,4.0,Brownville,NM,Falkland Islands (Malvinas),0.0,2,Low
5143,31,Female,High School,Divorced,27006.0,705.0,14243.0,Personal,Employed,2,Excellent,0.2224900576198678,124339.0,3.0,New Shawnview,NC,Bolivia,0.0,0,Medium
5147,62,Male,PhD,Widowed,94712.0,717.0,14034.0,Home,Employed,12,Good,0.3228568531859139,281997.0,2.0,Melissastad,SD,China,2.0,2,High
5151,50,Male,PhD,Single,31440.0,606.0,35668.0,Personal,Unemployed,9,Poor,0.5808779143657756,114033.0,3.0,Stephaniehaven,MH,Guinea,0.0,2,Medium
5154,69,Male,High School,Single,89683.0,600.0,47081.0,Personal,Employed,0,Poor,0.1907808815587096,204105.0,4.0,Lopezstad,SD,Maldives,2.0,2,High
5155,50,Male,PhD,Widowed,38361.0,670.0,29273.0,Personal,Self-employed,8,Excellent,0.4892014870629829,188908.0,2.0,Port Kirstenport,UT,Cambodia,2.0,2,Medium
5157,24,Female,PhD,Divorced,25302.0,643.0,29887.0,Business,Self-employed,2,Good,0.1833003526711181,139381.0,2.0,Donaldton,DC,Mongolia,0.0,2,Low
5158,20,Female,Master's,Widowed,82995.0,674.0,35492.0,Personal,Unemployed,10,Fair,0.5062925825606763,109148.0,3.0,Lake Jeffreyberg,ID,Sierra Leone,0.0,1,Low
5159,25,Non-binary,Master's,Divorced,85488.0,683.0,5207.0,Home,Self-employed,1,Excellent,0.2953744706551746,236854.0,2.0,Allisonhaven,OK,Jordan,0.0,0,Low
5160,62,Female,Master's,Widowed,103514.0,616.0,44715.0,Personal,Unemployed,5,Fair,0.5866947126851568,52491.0,4.0,Howardport,HI,Finland,3.0,2,Low
5166,45,Non-binary,High School,Widowed,62548.0,742.0,47007.0,Business,Self-employed,14,Poor,0.1151635956838671,210363.0,2.0,Ayalaton,MO,United Kingdom,0.0,0,Low
5167,25,Female,PhD,Married,108260.0,721.0,32988.0,Home,Unemployed,16,Fair,0.5882937490285919,239363.0,0.0,South Cheryl,PW,Tokelau,3.0,0,Low
5170,68,Male,Bachelor's,Married,107942.0,790.0,16254.0,Auto,Employed,7,Excellent,0.1968058424429323,282736.0,2.0,Sandraside,IN,Belgium,2.0,0,Medium
5171,30,Non-binary,Bachelor's,Widowed,107818.0,774.0,12212.0,Home,Self-employed,8,Excellent,0.2734261579618423,124441.0,2.0,Smithhaven,LA,Gibraltar,0.0,1,Medium
5172,48,Female,Master's,Widowed,42820.0,626.0,23075.0,Personal,Self-employed,16,Excellent,0.4934369848104024,39627.0,3.0,Port Chadmouth,ND,Hungary,4.0,1,Low
5174,54,Non-binary,Bachelor's,Married,30862.0,628.0,24843.0,Personal,Unemployed,13,Poor,0.3870360176872808,127900.0,0.0,South Dorismouth,OH,Cameroon,4.0,0,Low
5175,27,Male,High School,Married,97223.0,751.0,30090.0,Home,Unemployed,15,Fair,0.4249896614848908,80266.0,0.0,North Krista,NH,Papua New Guinea,0.0,0,Low
5176,53,Male,High School,Divorced,37335.0,664.0,31726.0,Business,Self-employed,14,Excellent,0.1954126782037076,87735.0,0.0,North Clarencechester,WA,United Arab Emirates,1.0,0,Low
5177,68,Male,Master's,Single,83232.0,729.0,37146.0,Auto,Unemployed,13,Fair,0.2772550804455646,112573.0,4.0,New Tracyhaven,NM,Vanuatu,0.0,0,Low
5178,46,Male,Master's,Married,59028.0,627.0,6806.0,Auto,Employed,6,Excellent,0.3536034670550567,39621.0,0.0,New Michaelbury,NY,Cameroon,2.0,0,Low
5179,44,Female,Bachelor's,Widowed,77202.0,731.0,37968.0,Home,Employed,1,Excellent,0.1439160732226715,288036.0,0.0,West Mary,AS,Armenia,4.0,2,Medium
5181,61,Female,High School,Divorced,31320.0,748.0,14762.0,Home,Employed,5,Fair,0.2021311016156297,142102.0,3.0,Christianhaven,MT,Norway,1.0,1,Medium
5182,54,Female,Master's,Widowed,41971.0,718.0,21620.0,Auto,Unemployed,16,Excellent,0.5094422576337938,21926.0,1.0,Gordonville,VI,Isle of Man,4.0,2,High
5183,54,Non-binary,Master's,Divorced,110450.0,621.0,47383.0,Personal,Employed,19,Good,0.2513230065986915,232036.0,0.0,East Lisaland,HI,Holy See (Vatican City State),4.0,2,Low
5184,19,Male,Bachelor's,Divorced,101596.0,769.0,22751.0,Auto,Self-employed,19,Excellent,0.3828293101666479,57709.0,4.0,East Steven,NE,Turks and Caicos Islands,2.0,1,Medium
5185,38,Female,PhD,Widowed,119152.0,656.0,14695.0,Auto,Unemployed,5,Excellent,0.2766412762873601,137629.0,0.0,West Cynthia,CA,Singapore,0.0,2,Low
5186,47,Female,PhD,Divorced,84713.0,733.0,49788.0,Business,Unemployed,15,Excellent,0.3457766916094372,120722.0,3.0,Benjaminmouth,LA,Bermuda,1.0,1,Medium
5187,44,Non-binary,High School,Widowed,75810.0,714.0,29253.0,Auto,Unemployed,11,Poor,0.4762757975515421,168604.0,2.0,Turnerborough,PR,Malta,0.0,2,Medium
5188,55,Male,Bachelor's,Single,39798.0,746.0,31088.0,Home,Unemployed,12,Excellent,0.3405429234141772,217624.0,0.0,South Joel,WA,Costa Rica,1.0,2,Low
5189,43,Non-binary,Master's,Divorced,46015.0,767.0,29686.0,Home,Unemployed,12,Good,0.3347317011858872,48608.0,1.0,Justinshire,OR,Cuba,0.0,0,Low
5190,59,Non-binary,High School,Married,31351.0,626.0,16810.0,Business,Employed,12,Poor,0.2874300994346686,237587.0,3.0,West Jeffreyfort,MT,Costa Rica,1.0,2,Medium
5191,68,Non-binary,Master's,Divorced,64763.0,610.0,16474.0,Home,Self-employed,3,Excellent,0.2741918714927253,204689.0,3.0,Williefurt,IA,Algeria,2.0,1,Low
5192,23,Female,High School,Single,31440.0,649.0,8610.0,Home,Employed,6,Good,0.3396823977180687,230457.0,2.0,Allenville,NV,Angola,0.0,0,Low
5193,21,Female,Master's,Single,54072.0,705.0,25706.0,Auto,Self-employed,0,Poor,0.2232515047549032,238086.0,3.0,Heatherland,KY,Jordan,3.0,1,Low
5194,23,Non-binary,PhD,Widowed,77219.0,670.0,12264.0,Personal,Unemployed,16,Fair,0.4442894975766162,213498.0,1.0,Annettebury,MA,Sierra Leone,3.0,0,High
5196,62,Female,PhD,Single,81429.0,642.0,15732.0,Home,Self-employed,5,Good,0.4525640283038901,221531.0,2.0,Loganburgh,ME,Tajikistan,0.0,1,Medium
5198,27,Male,High School,Divorced,96637.0,642.0,17837.0,Auto,Self-employed,12,Excellent,0.1432867891113734,53324.0,4.0,East Michaelburgh,MO,Hong Kong,0.0,0,Medium
5199,39,Non-binary,Master's,Single,37469.0,765.0,13408.0,Business,Unemployed,16,Poor,0.4460545994110143,272447.0,1.0,Michaelbury,ID,Nicaragua,0.0,1,Low
5202,58,Non-binary,Bachelor's,Widowed,82909.0,780.0,9501.0,Auto,Employed,10,Fair,0.187261238172727,171100.0,0.0,Ortizbury,SD,Nauru,1.0,2,Medium
5203,36,Non-binary,Bachelor's,Married,87762.0,615.0,23131.0,Auto,Employed,18,Poor,0.3963988531233763,141271.0,1.0,Amandaton,MS,Oman,0.0,1,Medium
5206,37,Male,Bachelor's,Single,58196.0,670.0,17813.0,Business,Unemployed,4,Good,0.1919018732239265,167890.0,2.0,East Williammouth,KY,Pitcairn Islands,0.0,2,Low
5207,62,Female,PhD,Single,95051.0,716.0,28903.0,Auto,Self-employed,8,Poor,0.31288238841198,236589.0,0.0,Hansenstad,MN,United States of America,1.0,1,Low
5209,52,Non-binary,PhD,Widowed,61274.0,782.0,25030.0,Personal,Unemployed,13,Poor,0.341781776647908,231295.0,1.0,Scottbury,RI,Ecuador,0.0,2,High
5210,44,Non-binary,Bachelor's,Single,94590.0,631.0,28255.0,Home,Employed,10,Good,0.2962294419653567,267112.0,0.0,Robertsmouth,WY,Marshall Islands,4.0,2,Low
5211,54,Female,Master's,Divorced,65778.0,712.0,8858.0,Auto,Employed,15,Good,0.2339101452491858,145487.0,0.0,Diazstad,CA,Palau,0.0,1,Low
5212,58,Non-binary,Bachelor's,Married,45600.0,643.0,30491.0,Personal,Unemployed,14,Fair,0.4176655935579147,41377.0,3.0,Stevenstad,VT,Somalia,3.0,2,Low
5215,47,Non-binary,Master's,Divorced,78541.0,713.0,9412.0,Personal,Employed,5,Fair,0.2425388339349328,172895.0,1.0,Jeffreyville,CA,Swaziland,0.0,0,Low
5216,27,Non-binary,Bachelor's,Married,23048.0,698.0,27894.0,Auto,Self-employed,10,Fair,0.4389627076317982,35120.0,3.0,Whitestad,CO,South Georgia and the South Sandwich Islands,3.0,2,Low
5217,63,Non-binary,PhD,Divorced,41545.0,743.0,30233.0,Personal,Employed,15,Good,0.4858518610349931,76096.0,0.0,Lake Christophermouth,DE,Timor-Leste,4.0,0,High
5218,61,Non-binary,Bachelor's,Divorced,36643.0,648.0,42473.0,Personal,Self-employed,9,Fair,0.519747378167399,257763.0,2.0,Clarkshire,ND,Ghana,0.0,2,High
5221,31,Non-binary,High School,Married,55109.0,674.0,33091.0,Home,Self-employed,13,Good,0.2748228462100555,165768.0,0.0,East Luishaven,NY,Nauru,0.0,1,Low
5223,54,Female,High School,Widowed,67429.0,624.0,16059.0,Personal,Unemployed,2,Poor,0.3343066550722963,129450.0,3.0,New Alexanderside,PR,Comoros,2.0,0,Low
5225,44,Male,PhD,Divorced,94904.0,676.0,29749.0,Home,Self-employed,11,Good,0.561421030572861,144296.0,3.0,Michaelton,VT,Kenya,2.0,0,Low
5227,43,Male,Bachelor's,Widowed,42743.0,653.0,5633.0,Business,Employed,6,Good,0.3968882769742639,150504.0,2.0,Hernandezhaven,PA,Swaziland,0.0,1,Medium
5229,22,Non-binary,High School,Divorced,33423.0,715.0,36856.0,Business,Unemployed,6,Fair,0.5553693628403708,154147.0,3.0,Weberfurt,PR,American Samoa,3.0,1,Low
5230,31,Male,Bachelor's,Divorced,30196.0,724.0,32727.0,Personal,Employed,4,Good,0.4196813365662042,250570.0,3.0,Jennachester,AS,Isle of Man,0.0,0,Low
5232,55,Female,Master's,Single,71673.0,628.0,15170.0,Home,Employed,5,Fair,0.3258034857260109,145327.0,2.0,West Kristinaborough,RI,Singapore,4.0,1,Low
5234,35,Male,Bachelor's,Widowed,22594.0,674.0,26707.0,Home,Employed,15,Good,0.2275597677895607,238913.0,0.0,Lake Thomaston,IN,Myanmar,2.0,1,Medium
5236,66,Female,High School,Married,57487.0,731.0,28084.0,Auto,Unemployed,13,Excellent,0.4772517066936055,153122.0,2.0,Lopezview,NV,Slovenia,4.0,2,Low
5237,68,Female,High School,Single,99049.0,777.0,39184.0,Business,Unemployed,0,Excellent,0.4452315487559947,55738.0,4.0,Sherrymouth,NJ,Switzerland,0.0,2,Low
5238,50,Female,Bachelor's,Married,83830.0,742.0,28147.0,Business,Self-employed,0,Fair,0.1419303186844999,57148.0,3.0,New Paula,WI,Gibraltar,3.0,2,Low
5239,54,Non-binary,PhD,Divorced,24271.0,776.0,11635.0,Business,Self-employed,9,Excellent,0.5367167190064698,65680.0,1.0,South Andrea,AZ,Namibia,1.0,2,Low
5241,41,Male,PhD,Married,113375.0,747.0,28670.0,Personal,Employed,3,Good,0.3045637533873374,279725.0,0.0,East Heathertown,SD,Fiji,1.0,2,Low
5243,29,Female,Bachelor's,Single,118303.0,746.0,43849.0,Personal,Unemployed,16,Excellent,0.5827537763473193,29205.0,1.0,West Katherineborough,CT,Ecuador,3.0,0,Low
5249,25,Male,PhD,Single,114819.0,760.0,7366.0,Home,Employed,14,Poor,0.4337182315681345,63100.0,3.0,Michaelland,AK,British Virgin Islands,4.0,0,Low
5250,68,Female,PhD,Widowed,27066.0,694.0,34495.0,Personal,Self-employed,15,Good,0.2792489085404535,43190.0,3.0,Nelsonchester,FM,Guyana,2.0,0,Low
5254,19,Male,PhD,Single,99345.0,779.0,10505.0,Home,Self-employed,3,Fair,0.3898868608857563,106765.0,0.0,North Matthew,NV,Nicaragua,2.0,0,Low
5255,30,Female,PhD,Married,84042.0,640.0,49808.0,Auto,Self-employed,1,Fair,0.1173117789676956,62599.0,4.0,Waynebury,FL,Luxembourg,2.0,1,Low
5259,29,Male,High School,Married,79332.0,768.0,25748.0,Business,Unemployed,5,Excellent,0.5260604794091149,198991.0,4.0,East Kristinfurt,KY,Cambodia,3.0,1,Low
5260,66,Female,High School,Married,59823.0,611.0,25919.0,Business,Unemployed,3,Fair,0.154704832177074,252041.0,2.0,South Michael,DE,Somalia,1.0,2,Low
5261,55,Female,High School,Divorced,71342.0,628.0,14899.0,Home,Employed,3,Poor,0.5700836595326886,127499.0,3.0,Port Theresaside,FM,North Macedonia,4.0,2,Medium
5262,18,Male,Bachelor's,Single,108197.0,700.0,49550.0,Home,Employed,9,Good,0.2584255857364915,79841.0,3.0,New Ginatown,KY,Bahrain,0.0,0,Medium
5265,46,Male,PhD,Divorced,48365.0,782.0,46094.0,Home,Unemployed,11,Excellent,0.1177806581331903,35719.0,3.0,Lake Carlfurt,IA,Cayman Islands,0.0,2,Low
5266,23,Non-binary,Master's,Widowed,104816.0,682.0,15427.0,Auto,Self-employed,12,Fair,0.4612302156638841,227103.0,1.0,Johnport,GU,Chile,1.0,2,Low
5268,44,Non-binary,Bachelor's,Single,92197.0,693.0,41984.0,Home,Employed,18,Fair,0.4237692722647509,99475.0,0.0,South Stephen,WA,Isle of Man,0.0,2,Low
5269,30,Female,Master's,Single,48239.0,716.0,9194.0,Business,Employed,5,Excellent,0.385383032991374,243622.0,2.0,New Tina,DE,Marshall Islands,1.0,1,Medium
5270,64,Female,PhD,Widowed,25738.0,657.0,47392.0,Home,Employed,11,Fair,0.4900563575583219,36750.0,1.0,Melissabury,SD,Vietnam,3.0,2,Low
5271,23,Female,High School,Married,47358.0,725.0,37083.0,Business,Employed,9,Poor,0.5116883241534598,276591.0,3.0,Alvaradohaven,GU,Holy See (Vatican City State),1.0,2,Low
5273,22,Female,PhD,Single,28418.0,661.0,10180.0,Auto,Employed,4,Good,0.4197612227395841,268907.0,1.0,Port Michael,AS,Honduras,0.0,0,Low
5276,20,Non-binary,High School,Married,109376.0,729.0,43405.0,Personal,Self-employed,17,Poor,0.4616675900120749,194417.0,0.0,New Jamesburgh,UT,Panama,0.0,0,High
5277,67,Non-binary,High School,Single,104958.0,600.0,40146.0,Business,Unemployed,13,Good,0.1638859148324087,196408.0,0.0,Warrenmouth,MP,Argentina,0.0,1,Low
5278,63,Male,High School,Widowed,22199.0,749.0,11553.0,Business,Employed,7,Excellent,0.1069587100583474,134892.0,0.0,Garciafort,MN,Chile,0.0,2,Low
5281,56,Non-binary,High School,Single,29551.0,790.0,23560.0,Personal,Employed,5,Excellent,0.1844009926483019,154716.0,3.0,Lake Robin,MD,Estonia,4.0,1,Medium
5285,26,Male,High School,Married,40791.0,685.0,30567.0,Auto,Unemployed,7,Fair,0.5040292206827354,102668.0,3.0,New Elizabeth,WY,Uzbekistan,0.0,1,Medium
5286,51,Female,PhD,Widowed,62185.0,666.0,49812.0,Auto,Self-employed,14,Excellent,0.5820663408854577,215503.0,3.0,Boothhaven,NH,Slovenia,4.0,2,Low
5287,46,Male,Bachelor's,Married,50802.0,784.0,12800.0,Business,Unemployed,0,Excellent,0.4791338228329076,71391.0,1.0,Annehaven,SD,Thailand,0.0,2,Medium
5289,66,Male,High School,Single,90883.0,762.0,29662.0,Business,Self-employed,18,Good,0.259877262075752,119162.0,4.0,Stricklandtown,AL,French Guiana,3.0,1,Medium
5293,62,Male,Master's,Single,25176.0,732.0,22507.0,Auto,Unemployed,14,Poor,0.5602927389156489,291845.0,2.0,Dustinville,SC,Seychelles,2.0,0,Medium
5295,32,Female,Bachelor's,Divorced,95583.0,688.0,34497.0,Home,Unemployed,3,Poor,0.4989743758515794,182352.0,2.0,Steeletown,CO,Czech Republic,0.0,1,Low
5296,43,Male,High School,Widowed,106842.0,673.0,49293.0,Auto,Employed,9,Poor,0.4368271423173476,175259.0,2.0,Adamsshire,MD,Saint Martin,4.0,2,High
5298,56,Male,PhD,Single,49424.0,782.0,14358.0,Auto,Employed,14,Poor,0.2775378565413937,201766.0,1.0,Catherinemouth,FM,Bolivia,0.0,0,Low
5299,61,Male,High School,Single,75277.0,736.0,18941.0,Business,Self-employed,10,Poor,0.5758726461364804,115628.0,0.0,Roberthaven,NE,Central African Republic,0.0,1,Medium
5300,59,Female,Master's,Single,78542.0,759.0,22031.0,Personal,Employed,11,Excellent,0.2431248762253882,252730.0,4.0,Justinhaven,SC,Indonesia,0.0,1,Medium
5301,40,Male,High School,Married,116242.0,643.0,6462.0,Business,Self-employed,11,Poor,0.2183063305581859,286727.0,0.0,East Reneeside,NE,Bolivia,0.0,2,Low
